"","species_name"
"268","Begonia pteridiformis Phutthai"
"269","Begonia alba Merr."
"270","Begonia malabarica Lam."
"271","Begonia floccifera Bedd."
"272","Begonia dioica Buch.-Ham. ex D.Don"
"273","Begonia thwaitesii Hook."
"274","Begonia tenera Dryand."
"275","Begonia dipetala Graham"
"276","Begonia socotrana Hook.fil."
"277","Begonia samhaensis M.Hughes & A.G.Mill."
"278","Begonia L."
"279","Begonia cyathophora Poepp. & Endl."
"280","Begonia L."
"281","Begonia L."
"282","Begonia subciliata A.DC."
"283","Begonia obtecticaulis Irmsch."
"284","Begonia bracteosa A.DC."
"285","Begonia lamolina Moonlight"
"286","Begonia altoperuviana A.DC."
"287","Begonia stenotepala L.B.Sm. & Schub."
"288","Begonia brevicordata L.B.Sm. & Schub."
"289","Begonia L."
"290","Begonia lophoptera Rolfe"
"291","Begonia amoeboides Moonlight"
"292","Begonia subspinulosa Irmsch."
"293","Begonia fissistyla Irmsch."
"294","Begonia rubriflora L.Kollmann"
"295","Begonia acutifolia Jacq."
"296","Begonia capensis Blanco"
"297","Begonia dominicalis A.DC."
"298","Begonia nitida Wikstr."
"299","Begonia odorata Willd."
"300","Begonia minor Jacq."
"301","Begonia suaveolens Klotzsch"
"302","Begonia obliqua L."
"303","Begonia plumieri Kunth"
"304","Begonia domingensis A.DC."
"305","Begonia bissei J.Sierra"
"306","Begonia cubensis Hassk."
"307","Begonia rotundifolia Lam."
"308","Begonia semiovata Liebm."
"309","Begonia humilis Aiton"
"310","Begonia filipes Benth."
"311","Begonia meridensis A.DC."
"312","Begonia opuliflora Putz."
"313","Begonia tonduzii C.DC."
"314","Begonia L."
"315","Begonia holtonis A.DC."
"316","Begonia foliosa Kunth"
"317","Begonia L."
"318","Begonia guaduensis Kunth"
"319","Begonia tetrandra Irmsch."
"320","Begonia colombiana L.B.Sm. & Schub."
"321","Begonia urticae L.fil."
"322","Begonia L."
"323","Begonia kalbreyeri (Oliv.) L.B.Sm. & Schub."
"324","Begonia L."
"325","Begonia chlorolepis L.B.Sm. & Schub."
"326","Begonia silverstonei Jara"
"327","Begonia umbellata Kunth"
"328","Begonia pectennervia L.B.Sm. & Wassh."
"329","Begonia ferruginea Hayata"
"330","Begonia L."
"331","Begonia toledana L.B.Sm. & Schub."
"332","Begonia L."
"333","Begonia gamolepis L.B.Sm. & Schub."
"334","Begonia trianae (A.DC.) Warb."
"335","Begonia pax Jara & Zabala"
"336","Begonia L."
"337","Begonia botryoides Moonlight & Tebbitt"
"338","Begonia tiliifolia C.DC."
"339","Begonia seemanniana A.DC."
"340","Begonia convallariodora C.DC."
"341","Begonia consobrina Irmsch."
"342","Begonia L."
"343","Begonia glauca (Klotzsch) Ruiz & Pav. ex A.DC."
"344","Begonia peruviana A.DC."
"345","Begonia L."
"346","Begonia mollicaulis Irmsch."
"347","Begonia cucullata Willd."
"348","Begonia subvillosa Klotzsch"
"349","Begonia descoleana L.B.Sm. & Schub."
"350","Begonia schmidtiana Regel"
"351","Begonia fischeri Schrank"
"352","Begonia L."
"353","Begonia hirtella Link"
"354","Begonia exigua Irmsch."
"355","Begonia mariannensis Wassh. & Mc Clellan"
"356","Begonia glandulifera Griseb."
"357","Begonia buddleiifolia A.DC."
"358","Begonia rossmanniae A.DC."
"359","Begonia lanceolata Vell."
"360","Begonia herbacea Vell."
"361","Begonia fulvosetulosa Brade"
"362","Begonia pseudolubbersii Brade"
"363","Begonia lubbersii É.Morren"
"364","Begonia edmundoi Brade"
"365","Begonia elachista Moonlight & Tebbitt"
"366","Begonia solananthera A.DC."
"367","Begonia integerrima Spreng."
"368","Begonia radicans Vell."
"369","Begonia bullatifolia L.Kollmann"
"370","Begonia L."
"371","Begonia L."
"372","Begonia mariti Burt-Utley"
"373","Begonia breedlovei Burt-Utley"
"374","Begonia carolineifolia Regel"
"375","Begonia hydrocotylifolia Otto ex Hook."
"376","Begonia multistaminea Burt-Utley"
"377","Begonia karwinskyana A.DC."
"378","Begonia barkeri Knowl. & Westc."
"379","Begonia sousae Burt-Utley"
"380","Begonia lyniceorum Burt-Utley"
"381","Begonia nelumbiifolia Cham. & Schltdl."
"382","Begonia imperialis Lem."
"383","Begonia L."
"384","Begonia violifolia A.DC."
"385","Begonia L."
"386","Begonia copeyana C.DC."
"387","Begonia motozintlensis Burt-Utley & Utley"
"388","Begonia calzadae Burt-Utley & Utley"
"389","Begonia purpusii Houghton ex Ziesenh."
"390","Begonia almedana Burt-Utley & Utley"
"391","Begonia sarcophylla Liebm."
"392","Begonia L."
"393","Begonia sartorii Liebm."
"394","Begonia peltata Otto & A.Dietr."
"395","Begonia polygonata Liebm."
