"","species_name"
"202","Pityrocarpa brenanii (L.P.Queiroz & L.M.Borges, 2022) L.P.Queiroz & L.M.Borges, 2022"
"203","Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson"
"204","Stryphnodendron roseiflorum (Ducke) Ducke"
"205","Stryphnodendron guianense (Aubl.) Benth."
"206","Stryphnodendron foreroi E.M.O.Martins"
"207","Stryphnodendron velutinum Mscr."
"208","Stryphnodendron pumilum Glaz."
"209","Stryphnodendron rotundifolium var. villosum (Bentham, 1876) Scalon, 2022"
"210","Stryphnodendron adstringens (Mart.) Coville"
"211","Stryphnodendron obovatum Benth."
"212","Stryphnodendron polyphyllum Mart."
"213","Stryphnodendron gracile Rizzini & Heringer"
"214","Stryphnodendron microstachyum Poepp."
"215","Stryphnodendron porcatum D.A.Neill & Occhioni f."
"216","Stryphnodendron cristalinae Rizzini & A.Mattos"
"217","Stryphnodendron heringeri Occhioni f."
"218","Stryphnodendron pulcherrimum (Willd.) Hochr."
"219","Piptadenia buchtienii Barneby"
"220","Piptadenia Benth."
"221","Piptadenia peruviana (J.F.Macbr.) Barneby"
"222","Piptadenia paniculata Benth."
"223","Piptadenia gonoacantha (Mart.) J.F.Macbr."
"224","Piptadenia macradenia Benth."
"225","Piptadenia irwinii G.P.Lewis"
"226","Piptadenia adiantoides (Spreng.) J.F.Macbr."
"227","Piptadenia pteroclada Benth."
"228","Piptadenia robusta Pittier"
"229","Piptadenia flava (Spreng. ex DC.) Benth."
"230","Piptadenia stipulacea (Benth.) Ducke"
"231","Piptadenia floribunda Kleinhoonte"
"232","Adenopodia scelerata (A.Chev.) Brenan"
"233","Adenopodia patens (Hook. & Arn.) J.R.Dixon ex Brenan"
"234","Mimosa nothacacia Barneby"
"235","Mimosa townsendii Barneby"
"236","Mimosa revoluta Benth."
"237","Mimosa irrigua Barneby"
"238","Mimosa pithecolobioides Benth."
"239","Mimosa colombiana Britton & Killip"
"240","Mimosa myriadenia var. punctulata (Spruce ex Benth.) Barneby"
"241","Mimosa rufescens var. rufescens"
"242","Mimosa guilandinae var. guilandinae"
"243","Mimosa watsonii B.L.Rob."
"244","Mimosa lepidophora Rizzini"
"245","Mimosa hapaloclada Malme"
"246","Mimosa dichroa Barneby"
"247","Mimosa bahamensis Benth."
"248","Mimosa montana var. sandemanii Barneby"
"249","Mimosa weberbaueri Harms"
"250","Mimosa montana var. montana"
"251","Mimosa jaenensis Särkinen, Marcelo-Peña & C.E.Hughes"
"252","Mimosa caduca (Humb. & Bonpl. ex Willd.) Poir."
"253","Mimosa hexandra Micheli"
"254","Mimosa detinens Benth."
"255","Mimosa ephedroides (Gillies ex Hook.) Benth."
"256","Mimosa andina Benth."
"257","Mimosa quitensis Benth."
"258","Mimosa pabstiana Barneby"
"259","Mimosa torresiae R.Grether"
"260","Mimosa domingensis (Bertero ex DC.) Benth."
"261","Mimosa malacophylla A.Gray"
"262","Mimosa martin-delcampoi Medrano"
"263","Mimosa leucaenoides Benth."
"264","Mimosa acantholoba var. acantholoba"
"265","Mimosa platycarpa var. platycarpa"
"266","Mimosa acantholoba var. eurycarpa (B.L.Rob.) Barneby"
"267","Mimosa hondurana Britton"
"268","Mimosa ervendbergii A.Gray"
"269","Mimosa leptocarpa Rose"
"270","Mimosa similis Britton & Rose"
"271","Mimosa guatemalensis (Hook. & Arn.) Benth."
"272","Mimosa aspera M.E.Jones"
"273","Mimosa distachya var. oligacantha (DC.) Barneby"
"274","Mimosa spirocarpa Rose"
"275","Mimosa tejupilcana R.Grether & Mart.-Bern."
"276","Mimosa monancistra Benth."
"277","Mimosa polyantha Benth."
"278","Mimosa mollis Benth."
"279","Mimosa calcicola B.L.Rob."
"280","Mimosa lacerata Rose"
"281","Mimosa grahamii A.Gray"
"282","Mimosa luisana Brandegee"
"283","Mimosa adenantheroides (M.Martens & Galeotti) Benth."
"284","Mimosa benthamii J.F.Macbr."
"285","Mimosa galeottii Benth."
"286","Mimosa nanchititlana R.Grether & Barneby"
"287","Mimosa rhodocarpa (Britton & Rose) R.Grether"
"288","Mimosa aculeaticarpa Ortega"
"289","Mimosa texana var. texana"
"290","Mimosa adenantheroides (M.Martens & Galeotti) Benth."
"291","Mimosa palmeri Rose"
"292","Mimosa texana var. filipes (Britton & Rose) Barneby"
"293","Mimosa minutifolia B.L.Rob. & Greenm."
"294","Mimosa costenya McVaugh"
"295","Mimosa dysocarpa A.Gray"
"296","Mimosa depauperata Benth."
"297","Mimosa biuncifera Benth."
"298","Mimosa emoryana Benth."
"299","Mimosa zygophylla A.Gray"
"300","Mimosa unipinnata B.D.Parfitt & Pinkava"
"301","Mimosa borealis A.Gray"
"302","Mimosa purpusii Brandegee"
"303","Mimosa arenosa var. arenosa"
"304","Mimosa ophthalmocentra Mart. ex Benth."
"305","Mimosa mensicola Barneby"
"306","Mimosa pseudosepiaria Harms"
"307","Mimosa acutistipula var. acutistipula"
"308","Mimosa bimucronata (DC.) Kuntze"
"309","Mimosa arenosa var. leiocarpa (DC.) Barneby"
"310","Mimosa farinosa Griseb."
"311","Mimosa paraibana Barneby"
"312","Mimosa ceratonia var. interior Barneby"
"313","Mimosa ceratonia var. ceratonia"
"314","Mimosa himalayana Gamble"
"315","Mimosa rubicaulis Lam."
"316","Mimosa mossambicensis Brenan"
"317","Mimosa waterlotii R.Vig."
"318","Mimosa hafomantsina Villiers"
"319","Mimosa planitei Villiers"
"320","Mimosa mahilakensis Villiers"
"321","Mimosa capuronii Villiers"
"322","Mimosa haavoa Villiers"
"323","Mimosa psoralea Benth."
"324","Mimosa L."
"325","Mimosa manomboensis G.Lefèvre & Labat"
"326","Mimosa dumetaria Villiers"
"327","Mimosa menabeensis R.Vig."
"328","Mimosa lingvatouana (Baill.) Villiers"
"329","Mimosa volubilis Villiers"
"330","Mimosa vilersii Drake"
"331","Mimosa kitrokala Villiers"
"332","Mimosa uncinata Sessé & Moc."
"333","Mimosa suffruticosa (Vatke) Drake"
"334","Mimosa savokaea Villiers"
"335","Mimosa hildebrandtii Drake"
"336","Mimosa latispinosa Lam."
"337","Mimosa nossibiensis Benth."
"338","Mimosa ikondensis Villiers"
"339","Mimosa onilahensis R.Vig."
"340","Mimosa grandidieri Baill."
"341","Mimosa andringitrensis R.Vig."
"342","Mimosa rokatavensis Villiers"
"343","Mimosa caesalpiniifolia Benth."
"344","Mimosa laticifera Rizzini & N.F.Mattos"
"345","Mimosa rupertiana B.L.Turner"
"346","Mimosa quadrivalvis var. quadrivalvis Linnaeus, 1753"
"347","Mimosa nuttallii (DC.) B.L.Turner"
"348","Mimosa sinaloensis Britton & Rose"
"349","Mimosa robusta R.Grether"
"350","Mimosa candollei R.Grether"
"351","Mimosa invisa var. invisa"
"352","Mimosa antioquensis var. isthmensis R.Grether"
"353","Mimosa polydidyma Barneby"
"354","Mimosa filipes Mart."
"355","Mimosa L."
