"","species_name"
"244","Oldenlandia consanguinea (Hance) Kuntze"
"245","Oldenlandia assimilis (Tutcher) Chun"
"246","Oldenlandia mellii (Tutcher) Chun"
"247","Hedyotis effusa Hance"
"248","Oldenlandia tenuipes (Hemsl.) Kuntze"
"249","Hedyotis cantoniensis F.C.How ex W.C.Ko"
"250","Oldenlandia lancea (Thunb. ex Maxim.) Kuntze"
"251","Hedyotis caudatifolia Merr. & F.P.Metcalf"
"252","Oldenlandia paridifolia (Dunn) Chun"
"253","Hedyotis travancorica Bedd."
"254","Hedyotis purpurascens Hook.f."
"255","Hedyotis albonerva Bedd."
"256","Hedyotis santapaui B.V.Shetty & Vivek."
"257","Hedyotis swertioides Hook.f."
"258","Hedyotis stylosa R.Br. ex G.Don"
"259","Hedyotis articularis R.Br. ex G.Don"
"260","Hedyotis pruinosa Wight & Arn."
"261","Pleiocraterium verticillare (Wall. ex Wight & Arn.) Bremek."
"262","Hedyotis parryi Hance"
"263","Oldenlandia tetrangularis (Korth.) Merr."
"264","Oldenlandia ternata Pierre ex Pit."
"265","Hedyotis L."
"266","Hedyotis corymbiformis E.T.Geddes"
"267","Agathisanthemum bojeri Klotzsch"
"268","Lelya prostrata W.H.Lewis"
"269","Lelya osteocarpa Bremek."
"270","Agathisanthemum chlorophyllum (Hochst.) Bremek."
"271","Agathisanthemum globosum (Hochst. ex A.Rich.) Klotzsch"
"272","Agathisanthemum quadricostatum Bremek."
"273","Hedyotis uniflora DC., 1830"
"274","Oldenlandia uniflora L."
"275","Oldenlandia trinervia Retz."
"276","Oldenlandia angolensis K.Schum."
"277","Oldenlandia goreensis (DC.) Summerh."
"278","Dentella repens (L.) J.R.Forst. & G.Forst."
"279","Pentodon pentandrus (Schumach. & Thonn.) Vatke"
"280","Hedyotis kurzii Merr."
"281","Oldenlandia viarum Craib"
"282","Oldenlandia affinis (Roem. & Schult.) DC."
"283","Pentanopsis fragrans Rendle"
"284","Oldenlandia stricta L."
"285","Amphiasma luzuloides (K.Schum.) Bremek."
"286","Amphiasma merenskyanum Bremek."
"287","Conostomium quadrangulare (Rendle) Cufod."
"288","Conostomium zoutpansbergense (Bremek.) Bremek."
"289","Conostomium natalense (Hochst.) Bremek."
"290","Oldenlandia herbacea var. herbacea"
"291","Lathraeocarpa acicularis Bremek."
"292","Phylohydrax carnosa (Hochst.) Puff"
"293","Phylohydrax madagascariensis (Willd.) Puff"
"294","Oldenlandia rosulata K.Schum."
"295","Kohautia amatymbica Eckl. & Zeyh."
"296","Kohautia cynanchica DC."
"297","Kohautia caespitosa Schnizl."
"298","Kohautia coccinea Royle"
"299","Kohautia longifolia Klotzsch"
"300","Kohautia subverticillata (K.Schum.) Mantell"
"301","Batopedina pulvinellata Robbr."
"302","Pentanisia parviflora Stapf ex Verdc."
"303","Carphalea madagascariensis Lam."
