"","species_name"
"398","Salvia atropatana Bunge"
"399","Salvia brachyantha (Bordz.) Pobed."
"400","Salvia frigida Boiss."
"401","Salvia indica L."
"402","Salvia aethiopis L."
"403","Salvia canariensis L."
"404","Salvia argentea L."
"405","Salvia persepolitana Boiss."
"406","Salvia schimperi Benth."
"407","Salvia ariana Hedge"
"408","Salvia sharifii Rech.f. & Esfand."
"409","Salvia sarawschanica Regel & Schmalh."
"410","Salvia syriaca L."
"411","Salvia moorcroftiana Wall. ex Benth."
"412","Salvia palaestina Benth."
"413","Salvia rhytidea Benth."
"414","Salvia dominica L."
"415","Salvia dichroantha Stapf"
"416","Salvia virgata Jacq."
"417","Salvia adenocaulon P.H.Davis"
"418","Salvia amplexicaulis Lam."
"419","Salvia sclareoides Brot."
"420","Salvia viscosa Sessé & Moc."
"421","Salvia deserta Schangin"
"422","Salvia sylvestris Cav."
"423","Salvia disermas L."
"424","Salvia radula Epling"
"425","Salvia pratensis L."
"426","Salvia jurisicii Kosanin"
"427","Salvia nutans L."
"428","Salvia hierosolymitana Boiss."
"429","Salvia austriaca Jacq."
"430","Salvia merjamie Forssk."
"431","Salvia verbenaca L."
"432","Salvia lanigera Poir."
"433","Salvia broussonetii Benth."
"434","Salvia sclarea L."
"435","Salvia montbretii Benth."
"436","Salvia phlomoides Asso"
"437","Salvia hypargeia Fisch. & C.A.Mey."
"438","Salvia lanata Roxb."
"439","Salvia daghestanica Sosn."
"440","Salvia viridis L."
"441","Salvia albimaculata Hedge & Hub.-Mor."
"442","Salvia potentillifolia Boiss. & Heldr. ex Benth."
"443","Salvia nydeggeri Hub.-Mor."
"444","Salvia pisidica Boiss. & Heldr. ex Benth."
"445","Salvia heldreichiana Boiss."
"446","Salvia cedronella Boiss."
"447","Salvia tchihatcheffii (Fisch. & C.A.Mey.) Boiss."
"448","Salvia adenophylla Hedge & Hub.-Mor."
"449","Salvia cadmica Boiss."
"450","Salvia smyrnaea Boiss."
"451","Salvia ringens Sm."
"452","Salvia candelabrum Boiss."
"453","Salvia interrupta Schousb."
"454","Salvia ballsiana (Rech.f.) Hedge"
"455","Salvia suffruticosa Montbret & Aucher ex Benth."
"456","Salvia marashica Ilçim, Celep & Dogan"
"457","Salvia pachystachya Trautv."
"458","Salvia garipensis E.Mey. ex Benth."
"459","Salvia blepharochlaena Hedge & Hub.-Mor."
"460","Salvia caespitosa Montbret & Aucher ex Benth."
"461","Salvia wiedemannii Boiss."
"462","Salvia multicaulis Vahl"
"463","Salvia quezelii Hedge & Afzal-Rafii"
"464","Salvia pinnata L."
"465","Salvia scabiosifolia Lam."
"466","Salvia cerinopruinosa Rech.f."
"467","Salvia euphratica Montbret & Aucher ex Benth."
"468","Salvia pseudeuphratica Rech.f."
"469","Salvia kronenburgii Rech.f."
"470","Salvia sericeotomentosa Rech.f."
"471","Salvia kurdica Boiss. & Hohen. ex Benth."
"472","Salvia hydrangea DC. ex Benth."
"473","Salvia maymanica Hedge"
"474","Salvia bucharica Popov"
"475","Salvia huberi Hedge"
"476","Salvia recognita Fisch. & C.A.Mey."
"477","Salvia aramiensis Rech.f."
"478","Salvia tomentosa Mill."
"479","Salvia korolkovii Regel & Schmalh."
"480","Salvia officinalis L."
"481","Salvia aucheri Benth."
"482","Salvia fruticosa Mill."
"483","Salvia cabulica Benth."
"484","Salvia albicaulis Benth."
"485","Salvia chamelaeagnea Berg."
"486","Salvia africana L."
"487","Salvia thermarum van Jaarsv."
"488","Salvia namaensis Schinz"
"489","Salvia repens Burch. ex Benth."
"490","Salvia schlechteri Briq."
"491","Salvia dolomitica Codd"
"492","Salvia africana-lutea L."
"493","Salvia lanceolata Brouss."
"494","Salvia scabra Thunb."
"495","Salvia leucodermis Baker"
"496","Salvia sessilifolia A.Gray ex S.Watson"
"497","Salvia muirii L.Bolus"
"498","Salvia stenophylla Burch. ex Benth."
"499","Salvia somalensis Vatke"
"500","Salvia aurita L.f."
"501","Salvia nilotica Juss. ex Jacq."
"502","Salvia napifolia Jacq."
"503","Salvia russellii Benth."
"504","Salvia judaica Boiss."
"505","Salvia verticillata L."
"506","Salvia verticillata subsp. amasiaca (Freyn & Bornm.) Bornm."
"507","Salvia leriifolia Benth."
"508","Salvia taraxacifolia Coss. & Balansa"
"509","Salvia engelmannii A.Gray"
"510","Salvia texana (Scheele) Torr."
"511","Salvia whitehousei Alziar"
"512","Salvia pentstemonoides Kunth & C.D.Bouché"
"513","Salvia henryi A.Gray"
"514","Salvia summa A.Nelson"
"515","Salvia roemeriana Scheele"
"516","Salvia lyrata L."
"517","Salvia rosmarinus Spenn."
"518","Salvia scrophulariifolia (Bunge) B.T.Drew"
"519","Salvia yangii B.T.Drew"
