"","species_name"
"234","Solanum rupincola Sendtn."
"235","Solanum microphyllum Hawkes"
"236","Solanum tetramerum A.DC.Dunal"
"237","Solanum schomburgkii Sendtn."
"238","Solanum gardneri Sendtn."
"239","Solanum polytrichum Moric."
"240","Solanum stenandrum Sendtn."
"241","Solanum agrarium Sendtn."
"242","Solanum talarense Svenson"
"243","Solanum hoehnei Morton"
"244","Solanum reptans Bunbury"
"245","Solanum nemorense Dunal"
"246","Solanum bicorne Dunal"
"247","Solanum refractum Hook. & Arn."
"248","Solanum wendlandii Hook.fil."
"249","Solanum allophyllum (Miers) Standl."
"250","Solanum aphyodendron S.Knapp"
"251","Solanum diphyllum L."
"252","Solanum ochrophyllum Van Heurck & Müll.Arg."
"253","Solanum arboreum Humb. & Bonpl. ex Dunal"
"254","Solanum capsicastrum Link ex Schauer"
"255","Solanum rovirosanum Donn.Sm."
"256","Solanum argentinum Bitter & Lillo"
"257","Solanum pseudocapsicum L."
"258","Solanum havanense Jacq."
"259","Solanum delitescens C.V.Morton"
"260","Solanum reductum C.V.Morton"
"261","Solanum asperum Hornem. ex Walp."
"262","Solanum mauritianum Scop."
"263","Solanum rugosum Dunal"
"264","Solanum cordovense Moc. & Sessé"
"265","Solanum schlechtendalianum Walp."
"266","Solanum lepidotum Humb. & Bonpl. ex Dunal"
"267","Solanum abutiloides (Griseb.) Bitter & Lillo"
"268","Solanum inelegans Rusby"
"269","Solanum adscendens Sendtn."
"270","Solanum turneroides Chodat"
"271","Solanum circinatum Bohs"
"272","Solanum tenuisetosum (Bitter) Bohs"
"273","Solanum tegore Aubl."
"274","Solanum proteanthum Bohs"
"275","Solanum occultum Bohs"
"276","Solanum sibundoyense (Bohs) Bohs"
"277","Solanum endopogon (Bitter) Bohs"
"278","Solanum cajanumense Kunth"
"279","Solanum fallax Bohs"
"280","Solanum betaceum Cav."
"281","Solanum unilobum (Rusby) Bohs"
"282","Solanum maternum Bohs"
"283","Solanum roseum Bohs"
"284","Solanum obliquum Ruiz & Pav."
"285","Solanum pendulum Ruiz & Pav."
"286","Solanum tobagense (Sandwith) Bohs"
"287","Solanum oxyphyllum Morton"
"288","Solanum confusum Correll"
"289","Solanum hibernum Bohs"
"290","Solanum luteoalbum Pers."
"291","Solanum stuckertii Bitter"
"292","Solanum fusiforme L.B.Sm. & Downs"
"293","Solanum melissarum Bohs"
"294","Solanum cylindricum Vell."
"295","Solanum glaucophyllum Desf."
"296","Solanum cacosmum Bohs"
"297","Solanum exiguum Bohs"
"298","Solanum latiflorum Bohs"
"299","Solanum pinetorum (L.B.Sm. & Downs) Bohs"
"300","Solanum sciadostylis (Sendtn.) Bohs"
"301","Solanum diploconos (Mart.) Bohs"
"302","Solanum clandestinum Bohs"
"303","Solanum mapiriense Bitter"
"304","Solanum guerreroense Correll"
"305","Solanum hougasii Correll"
"306","Solanum verrucosum Schltdl."
"307","Solanum hjertingii Hawkes"
"308","Solanum okadae Hawkes & Hjert."
"309","Solanum stoloniferum Schltdl. & Bouché"
"310","Solanum sparsipilum (Bitter) Juz. & Bukasov"
"311","Solanum leptophyes Bitter"
"312","Solanum oplocense Hawkes"
"313","Solanum infundibuliforme Phil."
"314","Solanum avilesii Hawkes & Hjert."
"315","Solanum berthaultii Hawkes"
"316","Solanum tarijense Hawkes"
"317","Solanum arnezii Cárdenas"
"318","Solanum yungasense Hawkes"
"319","Solanum chacoense Bitter"
"320","Solanum kurtzianum Bitter & Wittm."
"321","Solanum spegazzinii Bitter"
"322","Solanum alandiae Cárdenas"
"323","Solanum demissum Lindl."
"324","Solanum brevicaule Bitter"
"325","Solanum microdontum Bitter"
"326","Solanum bukasovii Juz. ex Rybin"
"327","Solanum pampasense Hawkes"
"328","Solanum candolleanum Berthault"
"329","Solanum marinasense Vargas"
"330","Solanum sucrense Hawkes"
"331","Solanum tuberosum L."
"332","Solanum ugentii Hawkes & K.A.Okada"
"333","Solanum vernei Bitter & Wittm."
"334","Solanum circaeifolium Bitter"
"335","Solanum maglia Schltdl."
"336","Solanum santolallae Vargas"
"337","Solanum laxissimum Bitter"
"338","Solanum achacachense Cárdenas"
"339","Solanum lignicaule Vargas"
"340","Solanum raphanifolium Cárdenas & Hawkes"
"341","Solanum colombianum Dunal"
"342","Solanum subpanduratum Ochoa"
"343","Solanum tundalomense C.Ochoa"
"344","Solanum agrimonifolium Rydb."
"345","Solanum oxycarpum Schiede"
"346","Solanum longiconicum Bitter"
"347","Solanum acaule Bitter"
"348","Solanum megistacrolobum Bitter"
"349","Solanum albicans (Ochoa) C.Ochoa"
"350","Solanum iopetalum Bitter"
"351","Solanum violaceimarmoratum Bitter"
"352","Solanum doddsii Correll"
"353","Solanum stenophyllidium Bitter"
"354","Solanum incamayoense K.A.Okada & A.M.Clausen"
"355","Solanum schenckii Bitter"
"356","Solanum andreanum Baker"
"357","Solanum acroscopicum Ochoa"
"358","Solanum multiinterruptum Bitter"
"359","Solanum moscopanum Hawkes"
"360","Solanum piurae Bitter"
"361","Solanum immite Dunal"
"362","Solanum pascoense Ochoa"
"363","Solanum pinnatisectum Dunal"
"364","Solanum chomatophilum Bitter"
"365","Solanum scabrifolium Ochoa"
